,cars.car_name,cars.make,cars.model,cars.year,cars.distance,score,score.dist,X,cars.price_daily,cars.car_photo,cars.price_weekly,cars.dedicated_parking,cars.price_hourly,cars.longitude,cars.latitude,cars.timezone,cars.carkit_enabled,cars.car_id,distance.factor,zero_sixty_norm,is_performance,is_tuner,is_exotic,is_coupe,is_convertible,is_hatchback,is_awd,is_rwd
342,SmarterOnTheStreet,smart,fortwo,2013,2.558878971,0.18,0.072,970,55,https://www.getaround.com/images_server/blob/AMIfv96tjRjEDYn8I-Ouw511rEuq6dVA5NSilhIKsifxFwa3v37arYRhCgEs5VWVeaVmSXu3ugdMacsnwijvE7vI_YknOP2JawgS1DPdFebcYI2TgkC4WYj_Qxr7dN795H0klsLuvo8xFBCoenrPoNkPVAk-O7_K9g,330,FALSE,5.5,-122.3994766,37.7599722,America/Los_Angeles,TRUE,1.00005E+14,0.4,0,0,0,0,0,0.1,0,0,0.08
343,SmartestOnTheStreet,smart,fortwo,2013,2.610558872,0.18,0.072,1001,55,https://www.getaround.com/images_server/blob/AMIfv94IMQB1BcPEHpwVsWXzfJqJ1rNquWs2fSLTRsa2yjntOQrmTHAl7rKEZbqNNu7IVVzhUYaDs7Dpjx85Vfo0uan8r5B2WfnVvJfk8gHANdmw5dgSbD1yD_COLkElgltU-nVPF1E7lgrc3cvlfVMn3LBQEetydQ,330,FALSE,5.5,-122.3991019,37.7585658,America/Los_Angeles,TRUE,1.00005E+14,0.4,0,0,0,0,0,0.1,0,0,0.08
344,Shuttlecraft01,smart,fortwo,2015,3.035767559,0.18,0.072,1139,70,https://www.getaround.com/images_server/blob/AMIfv96MclviGWY6QD5u9AtZ5oO76vtGSFuruwuTDJcVD54mME0NmwiOy5cUwteV0Ts0Vxaq_bg2p5z9wwomoaMocETC-8EWHXQwU53BNHtGSY6nqABr_oaGZxlg4wu3OjUNOJbL-XesLDZQRXY_-DzQVqAf2P_vsQ,420,FALSE,7,-122.3900704,37.7608053,America/Los_Angeles,TRUE,1.00005E+14,0.4,NA,0,0,0,0,0.1,0,0,0.08
345,mustang2015,ford,mustang,2015,3.427629833,0.18,0.072,1187,100,https://www.getaround.com/images_server/blob/AMIfv9475tCbLMhw3myBCSCD7ZGDWrkxTvA4uev5MDH7eX6TZ6uIHV_fMNQ9mcNNoLyNRhhPPivABR8NWTdCkHfNg_QCliBaGQsn7mLfG6KXlocTnkroRF-zjzgIZotquwIvrsnGY-PYbtN6DeP57N1Ikdo4SgyJtQ,600,FALSE,10,-122.397724,37.738145,America/Los_Angeles,TRUE,1.00005E+14,0.4,NA,0.04,0,0,0.06,0,0,0,0.08
346,perrochi2,smart,fortwo,2013,3.728055403,0.18,0.072,1219,60,https://www.getaround.com/images_server/blob/AMIfv94Jjx_zRfG1xzQP3zbH6Z8MJoR5WcSeFuJOIhRSwzAlCXe9U3NdDVs2k2pv5v_bgqECCAwwDDNrMXTadqGosv9ZeXCYYumva3ZCke1ZzNfl2nUnwotqBuHMyU42yb06UGg8vMOSWgIsTIex4BUmgsxN3__2rg,360,TRUE,6,-122.4910939,37.7327711,America/Los_Angeles,TRUE,1.00006E+14,0.4,0,0,0,0,0,0.1,0,0,0.08
347,Cinammon,smart,fortwo,2013,4.268795813,0.18,0.072,1240,55,https://www.getaround.com/images_server/blob/AMIfv94R0XZkOXt5AZwW_0rdrE6EOADHagBwiHrpqiOZgMXyyGY7o_qSlqdvkctYf3hnwn79sTpElg6cnRV12oNK98TbitA1w3nhQs8xO-Y-ghra8vGrG4keO-9r8uEi75tka7fmJ0RsAFK8LSkdU8u6gh6M4gQ4QQ,330,FALSE,5.5,-122.3853543,37.73082,America/Los_Angeles,TRUE,1.00006E+14,0.4,0,0,0,0,0,0.1,0,0,0.08
348,JVAuto,smart,fortwo,2013,8.558724067,0.18,0.036,1258,60,https://www.getaround.com/images_server/blob/AMIfv94vv3l7f2icslQSyILXIGTUk-niSVKGwC0ZFIcOLkm-s-H8KHaqXFV4mbppcraXhjpmy5foE8N2Wu9mE8iQJzf9oLPaQmXb7wh7g7bCOI0NMmv_V4T4Y8gPCT4rcNjDu_pzHZdaGsg9ylXGjVipbB_j--ZLNw,360,FALSE,6,-122.294723,37.809658,America/Los_Angeles,TRUE,1.00005E+14,0.2,0,0,0,0,0,0.1,0,0,0.08
349,boogsboogs,smart,fortwo,2013,10.58374097,0.18,0.036,1323,65,https://www.getaround.com/images_server/blob/AMIfv96CrfhzjEcAFkldp55nlyw9waoQO16D0O6OPexROgCN-nygtc00eZs8NpHPkHRxTlGLaUmxX5DDGPxI_L6IkDfH-inLUtKfX3oRxDDvs1cMKwZ6WUwR47v-Pz0Jx7RQ5697CGKhEaTsmooZZaTvze4GVLEUew,390,FALSE,6.5,-122.2535862,37.800543,America/Los_Angeles,TRUE,1.00005E+14,0.2,0,0,0,0,0,0.1,0,0,0.08
350,smart_2013,smart,fortwo,2013,11.1211531,0.18,0.036,1363,55,https://www.getaround.com/images_server/blob/AMIfv97cn3q6ghXJTuvbbNHqyYofA_j2v9XmftZ-h0YCsXL-1XjyTVz5fKbsJ85VcZAdSQSLVzrEB5C789vGNtLRW9AmfYRGrSQSFOQMG4frt4Fg25JS_OdFzGNKAs9IFmDbKnnPk9t2z93s0FNn9p-lokQSEHJZaQ,330,FALSE,5.5,-122.275527,37.862288,America/Los_Angeles,TRUE,1.00006E+14,0.2,0,0,0,0,0,0.1,0,0,0.08
351,thefortwo,smart,fortwo,2015,11.13029745,0.18,0.036,1366,65,https://www.getaround.com/images_server/blob/AMIfv94k8GSedN_tcjDvX30ggDLjh6aoptskInN7oUjM89kzb_0xkudOOxC3YLO0LTddHneYJ71LY_6Z4Rx55W5vng5wmoXOZbpG7qqbJPp9s03i4-uOAfa5zRoK0GobwCjTdeg3A6DzjCYYpwNxpf0G1W5srHtv2A,0,FALSE,6.5,-122.2891579,37.876584,America/Los_Angeles,TRUE,1.00005E+14,0.2,NA,0,0,0,0,0.1,0,0,0.08
352,bello,volkswagen,new-beetle,2005,11.21095791,0.160869565,0.032173913,1377,80,https://www.getaround.com/images_server/blob/AMIfv94u2rsThsaJETGqNFW4bIEot_rZBAy909L96DoPndc1hweIauz2JBA0o69HnIc-vnyYHvAgkZbjIY8ToSz1pKKdgF8Crjn9vFnWD4iYeqc6IMBPNaK56F8NeXS74QijfRPsDYXFGJovXhg7NJ3cnSP7z09lCg,480,FALSE,8,-122.283171,37.8726879,America/Los_Angeles,TRUE,1.00005E+14,0.2,0.060869565,0,0,0,0,0.1,0,0,0
353,sumaya,mercedes-benz,c-class,2005,1.630605437,0.16,0.096,416,120,https://www.getaround.com/images_server/blob/AMIfv94BnfFjVQp0Mg-ktKC3TvIBlxUKo0XGCm9iIM7iZf7ZyUYI3YnXaUYQAZvFXcgb6q1FlSGU5Kjv_FOYIAjF13UgyZgUYltjk4CPkZlvVzVDZMvQPe4ETG46WJ1KjCIQY2pQoSgAz_F5NQZ33yU0zlRK7BESLw,720,TRUE,12,-122.435716,37.749028,America/Los_Angeles,TRUE,1.00005E+14,0.6,NA,0.04,0,0,0,0,0.04,0,0.08
354,Seany,infiniti,g37-coupe,2010,2.160527867,0.14,0.056,689,100,https://www.getaround.com/images_server/blob/AMIfv941lgADb31TUFMAcJZ6H0IMlGCMrNDs_6YeB9oiYpG2pI6NCeLPapA_VETw8-q-VDX2xLmxIXusDB2a8HSHPGRNK3Y2ynrhLYyjcM-Y8XOITPxMh5HBpy8L6RWFVMuz_n6jVy2L6HzN-4ZuknfYcDWPnB0z-Q,600,TRUE,10,-122.4129675,37.7912078,America/Los_Angeles,TRUE,1.00005E+14,0.4,NA,0,0,0,0.06,0,0,0,0.08
355,Mustangr,ford,mustang,2010,10.15537197,0.14,0.028,1303,80,https://www.getaround.com/images_server/blob/AMIfv96Vfc5UHTJfCNoRgt05ES9nJsBMSDKWrBsGCfD1Vw_XlruMns2eOdZrbtxWgTWmWHoGrLjQfXHiiBw2MFIyh4KsXf_UduPX8ASAL1cEqRa423BpTCX6uJrXCyY9LkUmf3rtxGzVSljpQoIRVsnOyUuthP_eFg,480,TRUE,8,-122.2651885,37.8123163,America/Los_Angeles,TRUE,1.00006E+14,0.2,NA,0,0,0,0.06,0,0,0,0.08
356,FortFunstonC,toyota,prius,2013,0.253592798,0.130434783,0.104347826,23,90,https://www.getaround.com/images_server/blob/AMIfv94aV1T18ik8mH_7rDkaFqOePA1VlddFWFA-SOzeHZ0I9CuVY7qb1jql5KCsWPKglmWAxwaF8VGbRLquYM0KKwtBWsN59UNVlt5fnMV5NJkA5mNWJdtTHPtBNjmS1AdcQmyqnqnrZyxGcwLbs_EAxKAbMq0mNQ,0,TRUE,9,-122.4410473,37.7746175,America/Los_Angeles,TRUE,1.00006E+14,0.8,0.130434783,0,0,0,0,0,0,0,0
357,elainestritch,mini,cooper-countryman,2016,0.357261275,0.130434783,0.104347826,34,100,https://www.getaround.com/images_server/blob/AMIfv94iNMzUALLrtjIZhzE-6u8UqycNOs4ybqawgG8rjfXtC3Ges75GhmP1267ZaBzdZTp-dbBoFCgVTrDI-Y9UTKElde0oadzwWPZnAjW2olkyKCtEv5d-pbL5q6Pv2lw6kBmvGT3e07UM5Ab2p0UeKl1rEmnFgQ,600,FALSE,10,-122.4373535,37.7716817,America/Los_Angeles,TRUE,1.00006E+14,0.8,0.130434783,0,0,0,0,0,0,0,0
358,maryrosevw,volkswagen,jetta,2011,0.369793891,0.130434783,0.104347826,37,80,https://www.getaround.com/images_server/blob/AMIfv94YJbsZpsawIlIIO8M8pCTjxdajhxHiSLhmOIbOu0llL-v7gbGIVdybjmmeO5kxHNU-WcBAoGtxjtQl0sSx5hGQpYRSZmlkouNPbnjHG5Z2PkDAn1AGEsD6QSBDOvU4F3xH_i1B1_Ku2JWGxXQ1KVxlxmv6MA,480,FALSE,8,-122.4407329,37.7764503,America/Los_Angeles,TRUE,1.00005E+14,0.8,0.130434783,0,0,0,0,0,0,0,0
359,PeterThePrius,toyota,prius,2013,0.396087573,0.130434783,0.104347826,46,70,https://www.getaround.com/images_server/blob/AMIfv94JWcUD4awfnj4jgEvuNNLgVALmewxh-uK3I3ycoHZ3oSVYa-AMoSZRw7y6pHsKj8TZRgxJxSFMxqDu7u4eYWrlJxK8cyO205kkvbrfbq5zeKZoZkStdnLDq5ClF2-IEZZSAUVk33eLM9ZbAY1tttY10dEgcA,420,FALSE,7,-122.4483272,37.7671844,America/Los_Angeles,TRUE,1.00006E+14,0.8,0.130434783,0,0,0,0,0,0,0,0
360,PointReyesC,toyota,prius,2013,0.489116246,0.130434783,0.104347826,61,85,https://www.getaround.com/images_server/blob/AMIfv97aXtaxG9o1geD0LUAoyzemVI1dASti3vrDavXAvFGB0Gq7jXKbVlZLS0qzIv2Iw2er_imzGRDRzyw1ue3XfzvHhE1U1FJ6qO0aKB_58PvT6CI6itGL5g69IgzS9VXr91S_EYRab9JABR7yhNqDt_I4yNdLPw,0,TRUE,8.5,-122.4503835,37.766844,America/Los_Angeles,TRUE,1.00006E+14,0.8,0.130434783,0,0,0,0,0,0,0,0
361,SkylineC,toyota,prius,2013,0.5523058,0.130434783,0.104347826,72,90,https://www.getaround.com/images_server/blob/AMIfv95Tq9ZwMUJ7lb8JE38dR0cBOxczPa-ZXrE6NtVGhqZeUb16OvfpeCkjwm1Ekt9G9vDVAnFLuWuQNwei87rp-lKKGXzgdv0SyrfHPVwbVf5WcYDPS7tQ83mPPnwizBasP5ct3oPVflQUtcl3GEbX7hRPkSR_AQ,0,TRUE,9,-122.4533113,37.7746234,America/Los_Angeles,TRUE,1.00006E+14,0.8,0.130434783,0,0,0,0,0,0,0,0
362,TerboTim,toyota,prius,2013,0.664582773,0.130434783,0.104347826,91,80,https://www.getaround.com/images_server/blob/AMIfv97r0R5sT26ynEQSB59TSouEPiO6JhjWaRpaj08bCWMIUuHlM84sNqEToRAmXGF8JDQJE7jEjqGHdvfZ2E9YlZXAfPhOzZGjUXhiioOpDzm1Ea6qP2mqXMbwWPnPrfRMv7mwtk2vvaBqui4Vy5qXT4grChwkkw,480,FALSE,8,-122.4393602,37.7627951,America/Los_Angeles,TRUE,1.00005E+14,0.8,0.130434783,0,0,0,0,0,0,0,0
363,mas,toyota,prius,2013,0.726615363,0.130434783,0.104347826,103,90,https://www.getaround.com/images_server/blob/AMIfv94QvYjLIGPxSJpoTn0bgtrnxj8Ip9k8TRnGkQWJ7Oa0DIrxf5wP_fztK1_reKk3SOSQF9hk4OldAtA_T7o3-rbeoEqQ_CzpYzbjfKqfqMaH2nyeTvj9lbDpGQeoG9X2MWiewAfqRgruPYu8Eb98anHMe6nacQ,540,FALSE,9,-122.432948,37.7776927,America/Los_Angeles,TRUE,1.00006E+14,0.8,0.130434783,0,0,0,0,0,0,0,0
364,pearlywhiteprius,toyota,prius,2010,0.747119295,0.130434783,0.104347826,113,90,https://www.getaround.com/images_server/blob/AMIfv96b-oq5JerZ_9iJF9zbvepPDw1teNTsGoXHhkD3aNLyvToWt2I-a5JoSJZES-S8TkFYxTJIHmSQs-AEmO0Im_PWUMbbLow8v-jBb5dEA3opjmCkroMGunpieKOl_1bq7iQeilMhQaZZBZM4vipu-lbTSoRUqQ,540,TRUE,9,-122.434394,37.7794959,America/Los_Angeles,TRUE,1.00006E+14,0.8,0.130434783,0,0,0,0,0,0,0,0
365,LittlePrinces,toyota,prius,2013,0.749718105,0.130434783,0.104347826,114,90,https://www.getaround.com/images_server/blob/AMIfv95znF9erhtMerJgNj_vTyrlbJXVSuTYYtRHIxfWzikLY608xSVoIzn5hKkNHwx-GdgD0Nr2EFlk9IBAWhj-5NSwNZ3UXtRBUA_drsOI_CQwx6WZhDhzbd28MOv6mAcS6Ro1kigaKRx6c2T9nN2JHfA9g06EFg,540,FALSE,9,-122.4496857,37.7815526,America/Los_Angeles,TRUE,1.00006E+14,0.8,0.130434783,0,0,0,0,0,0,0,0
366,LandsEndC,toyota,prius,2013,0.764254714,0.130434783,0.104347826,117,90,https://www.getaround.com/images_server/blob/AMIfv96WK9u5WEQxUnhED2L6Vcwr2vNy3RDJGCdsyEe2a3wLzym4wm_rH3pj6T2gLfzTBVOcQPumzVEzQ1jiuoscAfYI3Jr2hjn1I-rZT5UqYGLv2EoqdarsVLcpJNnIOie-60-ri8HU9pZJMW81dKUrgfYoeAFGdw,0,TRUE,9,-122.4354389,37.7629083,America/Los_Angeles,TRUE,1.00006E+14,0.8,0.130434783,0,0,0,0,0,0,0,0
367,helius,lexus,ct-200h,2014,0.764474011,0.130434783,0.104347826,118,100,https://www.getaround.com/images_server/blob/AMIfv97uwFZj4-KaXqqJw7WRFVS8HRjxdYws5-ulga_rSpNk6DAlhw0ATg22eoLMyqhFicqp3p6EdQKerxLgPgMvIh1wBFdmPS-nRLPyFt5rR-nLyNYuUIsZMFAw9uyr3cEPvFkorN8CBU7iJ21VzY-51-uCnRr3Mw,600,FALSE,10,-122.4386371,37.7614672,America/Los_Angeles,TRUE,1.00006E+14,0.8,0.130434783,0,0,0,0,0,0,0,0
368,gougoo,mini,cooper-countryman,2015,0.805518585,0.130434783,0.104347826,128,100,https://www.getaround.com/images_server/blob/AMIfv965TJxfkuTzPQdsaXZVrK_yttCj4Fyan0a_LKgvp50Qr8k3wwmSC2mShKFm6-KpzToia2FtU6hy7TS5lrji9MyxR-lyj4y7WFCiRjRcT37URvZvq7ERBvsC-3rO1lluaQxZPKw6c6sNJU9Qox9NVC-XxReRPg,600,TRUE,10,-122.4380758,37.7824284,America/Los_Angeles,TRUE,1.00006E+14,0.8,0.130434783,0,0,0,0,0,0,0,0
369,Blue_Prius,toyota,prius,2010,0.822334919,0.130434783,0.104347826,138,80,https://www.getaround.com/images_server/blob/AMIfv97L4WVzrfUT3Rv1RYVRFj3NGemVYQYZhGUrXqSSzn4xKTMEYXU33xTjRxaNu_g6slyn7ELd2uGNOz_v1T-XdllcnBOIZpqUD7gXqmateZWkv12FRouGhVUOOpyGlRGN-hrdhusonrQuv2QywFubwK416BFasQ,480,FALSE,8,-122.43337,37.763211,America/Los_Angeles,TRUE,1.00005E+14,0.8,0.130434783,0,0,0,0,0,0,0,0
370,LakeChabotC,toyota,prius,2013,0.869596716,0.130434783,0.104347826,151,90,https://www.getaround.com/images_server/blob/AMIfv96KydEeym31rPFAUztB5dhTwwV3oCspMsgPQbhdJA_2gh250Ych1b4LPsIpHwx4GKLa9qFOemOzl3-MWH8VASqdqt3DIGWE3ft3mK8fAD0mhpfD2a2z67xeQlBPS2bYXKMP4uN1LgkxsF8YqjJv8cXbzeWXqg,0,TRUE,9,-122.4355111,37.7610222,America/Los_Angeles,TRUE,1.00006E+14,0.8,0.130434783,0,0,0,0,0,0,0,0
371,BakerBeachC,toyota,prius,2013,0.872118176,0.130434783,0.104347826,153,90,https://www.getaround.com/images_server/blob/AMIfv95TycIqufrv1Mkmc8eQuZoHWAZoC4hyc-w-cTMJSyYjcypI9R_0pWgkp0tdKDw0xVzhnCaXaPd3EF3G0R71lK_LzpdjS_eu1wiF8Zu3ebr4dSYNqmpXup79NVp1jOX6pRZHlIRRDV-hHNcKR2er48bxNG3tjw,0,TRUE,9,-122.432901,37.762568,America/Los_Angeles,TRUE,1.00006E+14,0.8,0.130434783,0,0,0,0,0,0,0,0
372,SamuelTaylorC,toyota,prius,2013,0.964619696,0.130434783,0.104347826,176,90,https://www.getaround.com/images_server/blob/AMIfv96-wzoAZ-xpSqU42Jd3oLoCV_T4ri_h3ESeS-bGN3hjhQVh0dQAqTfVbFOVlpcBD6NPuCdeQzIxQ6F_r0D3NcXgqnr-p3SQkdJ8mm-QzcM055Z6BW323q7MqD8h2q52KJQQUxZ7TmMkKzdn0q6Q7xw3VFms1A,0,TRUE,9,-122.4584643,37.7638367,America/Los_Angeles,TRUE,1.00006E+14,0.8,0.130434783,0,0,0,0,0,0,0,0
373,BonnyDoonC,toyota,prius,2013,1.004795358,0.130434783,0.07826087,189,92.5,https://www.getaround.com/images_server/blob/AMIfv94VnL1V1hT3LhqSu1pvNMCdqwd_BvrvSl3F95qstiHMPLLVNecmayqMuZgAAcY6DKFfRTnHn7mwWC2-UmPNFblLMwzL7xy6e9yiZn2Tb88u4n_Ac-dtW7sncarSx6BlUt31095AowV0A7YPnwLP-12IwfuxPA,0,TRUE,9.25,-122.4271858,37.76564,America/Los_Angeles,TRUE,1.00006E+14,0.6,0.130434783,0,0,0,0,0,0,0,0
374,LindaMarC,toyota,prius,2013,1.039142593,0.130434783,0.07826087,201,90,https://www.getaround.com/images_server/blob/AMIfv97-26PwYufA94aNYGXImKXqSKyOfPVKnHV2h85Rhq8RQ16DyW3XwXwqaqJEs0_imvIIP3bUy1oNC9lCfmVtJtbOzyn-AJ-tOCV6jwsi8GHx10fNzdYwI258wTNPHgoKpqZaRSqQwAxV2JLspIEw16wcz3DXww,0,TRUE,9,-122.4386221,37.7861653,America/Los_Angeles,TRUE,1.00006E+14,0.6,0.130434783,0,0,0,0,0,0,0,0
375,baloo,lexus,ct-200h,2012,1.070258619,0.130434783,0.07826087,212,80,https://www.getaround.com/images_server/blob/AMIfv97bDCELe_yhPxDbTbG0FQ64gp8oBW8hzTxo16_JDvUhQBO1SnL6FVWVwLpNiv67RQ9FDmzSbEj6xDJH3s4S4yWscBt-vB8f57FItAkN82FrgtCc0gx2Wx6szQ25IuMMJtBRu7DP9j_QVT-seU3NO0Sfw-fgbQ,0,TRUE,8,-122.4259962,37.7654206,America/Los_Angeles,TRUE,1.00006E+14,0.6,0.130434783,0,0,0,0,0,0,0,0
376,ValenciaPrius,toyota,prius,2011,1.104934723,0.130434783,0.07826087,223,80,https://www.getaround.com/images_server/blob/AMIfv97YqrO6qrd8CrfxqDW5YN_UdjAekSbCGFlGrFtgvtaliPjqVIUVHlAsKS4r9EhtPR0EsruyLlj8Jh9WWlnbLXNKPjCDmFf9-QiUfPZWonKg_5ezq-je4xg6XQim6uZqeMKqjWeNZBmEOv8vJw8aqQgOCnOsAg,480,FALSE,8,-122.4237171,37.7705999,America/Los_Angeles,TRUE,1.00006E+14,0.6,0.130434783,0,0,0,0,0,0,0,0
377,seaprius,toyota,prius,2013,1.219225542,0.130434783,0.07826087,269,75,https://www.getaround.com/images_server/blob/AMIfv94IBiL9bwqWCUx2bcU3srh2uliWrVtwEKm720BuEG9iyxxmHigNKWaMZjMQw0M9RFCggL4wcDGwjujd75Z5l0mswVJIgmfcr8_5YmZJpBMT3Hrk9s3aulPZeeZKNczIgdCtnlDTtBZI__54ik5bfFpUODR8NA,450,FALSE,7.5,-122.4618028,37.7611943,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.130434783,0,0,0,0,0,0,0,0
378,BigskyC,toyota,prius,2013,1.403309211,0.130434783,0.07826087,340,90,https://www.getaround.com/images_server/blob/AMIfv94rSTLR_Pj0x6W3X3_Ooksu-JPw08ZzTotNy0QPh_2ooDF0ys0AXTcg8UA8c74xCBRBqOg7F6YBBApjn9t_FlOIwA_OuZOdQoyEw1Doa47hcLGUL3m3d5buMKc2nFaVGcKjJVxkRqryzDIOAao3DIdaJa_syQ,0,TRUE,9,-122.42291,37.760008,America/Los_Angeles,TRUE,1.00006E+14,0.6,0.130434783,0,0,0,0,0,0,0,0
379,noevalleylexushybrid,lexus,ct-200h,2011,1.448814025,0.130434783,0.07826087,357,95,https://www.getaround.com/images_server/blob/AMIfv95blzuOgupRqZ-Nux7KLwGVNENMo37IHL3dkqvRpcIN3rw_DOTg6MkBolhOneqhOIXjVjdb68X6Ify6sD9-iGiKxPZZDCb-fbj-dm9aGv6tJk0uIdcZnItYnhUnjwDGy1QjfV1TYZMlRtB_lz_SGTvRTNuZTg,0,FALSE,9.5,-122.427534,37.75522,America/Los_Angeles,TRUE,1.00004E+14,0.6,0.130434783,0,0,0,0,0,0,0,0
380,Arabella,toyota,prius,2013,1.461688418,0.130434783,0.07826087,359,95,https://www.getaround.com/images_server/blob/AMIfv96RuReq0345-LKxtZWepPdLhnEKM42_CKL7_IXHLJUGVO1fXU5KIkPuQutvpHX12LO-gDqjymrA8fKJrgXjTSfbEJ32M9mQz3LWwiTS_Zr0vLC6ac9GAZXl3HqQxitZyvOn1jB55_wWiflQv_P3hOgWDhZmTw,570,FALSE,9.5,-122.4684163,37.7801784,America/Los_Angeles,TRUE,1.00006E+14,0.6,0.130434783,0,0,0,0,0,0,0,0
381,koko,toyota,prius,2012,1.463072309,0.130434783,0.07826087,361,80,https://www.getaround.com/images_server/blob/AMIfv95RHFhuAb_6a9uuc94rD_9z-_9rQwdSGlvKWQCOzUUj2TiI0mS7pACLEjqYmRFHiaI8_VFL9kHtUbScHptoCjciyjMfAmuYzxEZ2cyJMVJTX_RfgWPOkZG-7vI9usK537SyINYdTIoZHhyH875Ihhp5qyrC_g,480,FALSE,8,-122.425977,37.755985,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.130434783,0,0,0,0,0,0,0,0
382,CastleRockC,toyota,prius,2013,1.557133799,0.130434783,0.07826087,390,90,https://www.getaround.com/images_server/blob/AMIfv955_xlso7KjjRGNnLe2DXrkF_Sh4-upFRzZEgze-9AQmL-tcTNEE6_SxVR5DEKb9918000oJKiaRw1zZCx03Q14vHYl9289v1026olBnQRz50D0UcFxusckzUc0TqP7-KLRcBlRzOLtTZowY9jqSF2hHzuDGw,0,TRUE,9,-122.433788,37.750652,America/Los_Angeles,TRUE,1.00006E+14,0.6,0.130434783,0,0,0,0,0,0,0,0
383,BlackPrius201,toyota,prius,2011,1.651021015,0.130434783,0.07826087,433,75,https://www.getaround.com/images_server/blob/AMIfv95Aw-C-xGhSa0tDO2SzQp1QXsB9o8nWDboeQwEBCtNmXo_HNUVGzoM1kVGD0ynz0v9is1T8PBEsANJ0CUjwzfQOWx1VovqrndKNcVBs1tYCs_oDewZLVTTCdq2p1dOwZ8ssYP6JtO6L6Uku-nHUvumT9MoPSg,450,TRUE,7.5,-122.4202817,37.7568097,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.130434783,0,0,0,0,0,0,0,0
384,spiderdawg,toyota,prius,2013,1.651021015,0.130434783,0.07826087,434,70,https://www.getaround.com/images_server/blob/AMIfv95dsSuEXv_EFM08lx_sg-InMR9Qscw5LLdqMoPIM9GV_UISS0f6ANU0DL6oY9x9gd-8is8wB1pTYLzbn7tPW4V2_ul_FJzzgLRi9sFLFP2VPwd585l6sUlrNNMVpHauH6uVk7lYueqeIjO1a-64-wB2M_2uVA,420,TRUE,7,-122.4202817,37.7568097,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.130434783,0,0,0,0,0,0,0,0
385,VladPrius,toyota,prius,2011,1.725196012,0.130434783,0.07826087,464,70,https://www.getaround.com/images_server/blob/AMIfv94Pv3Pa6GJBcvTIcehLQwpDtGjK6rNXE8h2pCu4phLpZYgnJG_r_PhLoeYx_ZSiHRC7btMsR4B1ncwTZnmkdZrQ16zJMlEBYeEUVPXOiUItNokMJDGhjGO9JNWOwc681Kw6SXVMOyTYlb4v2sv6n-lgN3gj-g,420,TRUE,7,-122.4136562,37.7645214,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.130434783,0,0,0,0,0,0,0,0
386,darkknight808,toyota,prius,2013,1.739210825,0.130434783,0.07826087,469,100,https://www.getaround.com/images_server/blob/AMIfv97bXRjTQwtQSkcmVPesscv4jMSgfzBJ9NrgvDcEbU2mTwR-vsvifsOa9RfWJI48hfOK8O5vbUQ3mzySjvWE8_zFnwfX1XCBkvP3l3DwJ79KLVOGGuGvi63-30jmY5mpCNE34l0KAoZBlpocpiB35Mw9G9I3DQ,600,FALSE,10,-122.4715,37.784254,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.130434783,0,0,0,0,0,0,0,0
387,PenelopeThePrius,toyota,prius,2011,1.823754803,0.130434783,0.07826087,511,90,https://www.getaround.com/images_server/blob/AMIfv95dkz2ucxMBEYDYnWDxz3zkkoTMMHrUQ7rVJza3BK6BtQiOwUqTBau-poiUIOxcjup8L5Mtp1-1JQtUm459ksaKW3K8Yk9jnK0c9UHu_CKVEzVmwPF0xaP1jlIw0qfLFvZi7QzE2Yhh2Q2Pj7vFXf-qlTAE1g,540,TRUE,9,-122.4213443,37.7911795,America/Los_Angeles,TRUE,1.00006E+14,0.6,0.130434783,0,0,0,0,0,0,0,0
388,FireIslandC,toyota,prius,2013,1.838521363,0.130434783,0.07826087,515,90,https://www.getaround.com/images_server/blob/AMIfv94E8EoCyQUkLTPEMw_VJyqDyw9tCSM1jHJkWNgrrw4nLZFty6i6YLB0cldmRNI8emUZZuDmq3CZlUQhEY_qDwxr73e1RV9n4Ad9n10jKGuOLi-d5-AXmVMeGwnTKCdCH9hnxXmlWGinqtpyYzs2AlYPqCaaxQ,0,TRUE,9,-122.4209411,37.7522655,America/Los_Angeles,TRUE,1.00006E+14,0.6,0.130434783,0,0,0,0,0,0,0,0
389,CT200,lexus,ct-200h,2013,1.910806483,0.130434783,0.07826087,562,110,https://www.getaround.com/images_server/blob/AMIfv97qKn-WGTKzy26YrSY2YvIXtYzZRoq2QAWtR-O4ziAYYMDcBuChrx7HiDAyX5MzVfHN871lMNrWXkSoTImfKitnLRwDKJz54hW9YHCTBn3Zox-qCATfbQiGHdhD4V7pMcPBdS7JQGB7W-Y309qf8FmVu0CIGQ,0,FALSE,11,-122.4471925,37.7992429,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.130434783,0,0,0,0,0,0,0,0
